method,n,qber_label,p_true,p_est,trial,leaked_bits,syndrome_rate,claimed_success,correct,undetected_error,net_key_fraction,time_s,work_units,variant,pool,code_seed
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,26,750,0.75,True,True,False,0.25,0.006144988999949419,6,uniform,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,26,600,0.6,True,True,False,0.4,0.00784498299981351,13,aware-pipeline,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,27,600,0.6,True,True,False,0.4,0.007895583999925293,13,uniform,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,27,600,0.6,True,True,False,0.4,0.005575953000516165,7,aware-pipeline,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,27,750,0.75,True,True,False,0.25,0.006218635000550421,6,uniform,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,27,600,0.6,True,True,False,0.4,0.005633554001178709,7,aware-pipeline,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,28,600,0.6,True,True,False,0.4,0.012316979000388528,23,uniform,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,28,600,0.6,True,True,False,0.4,0.006811899000240373,10,aware-pipeline,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,28,750,0.75,True,True,False,0.25,0.006689792999168276,7,uniform,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,28,600,0.6,True,True,False,0.4,0.006369427999743493,9,aware-pipeline,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,29,600,0.6,True,True,False,0.4,0.007571280000775005,12,uniform,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,29,600,0.6,True,True,False,0.4,0.0057676910000736825,8,aware-pipeline,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,29,750,0.75,True,True,False,0.25,0.006187085000419756,6,uniform,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,29,600,0.6,True,True,False,0.4,0.00620524599980854,9,aware-pipeline,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,30,600,0.6,True,True,False,0.4,0.00793037000039476,13,uniform,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,30,600,0.6,True,True,False,0.4,0.005574713999521919,7,aware-pipeline,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,30,750,0.75,True,True,False,0.25,0.005653926999002579,5,uniform,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,30,600,0.6,True,True,False,0.4,0.006475653999586939,9,aware-pipeline,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,31,600,0.6,True,True,False,0.4,0.008562716999222175,14,uniform,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,31,600,0.6,True,True,False,0.4,0.005994883000312257,8,aware-pipeline,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,31,750,0.75,True,True,False,0.25,0.007319676000406616,8,uniform,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,31,600,0.6,True,True,False,0.4,0.006396460999894771,9,aware-pipeline,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,32,600,0.6,True,True,False,0.4,0.008582270000260905,14,uniform,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,32,600,0.6,True,True,False,0.4,0.005550832000153605,7,aware-pipeline,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,32,750,0.75,True,True,False,0.25,0.006856808000520687,7,uniform,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,32,600,0.6,True,True,False,0.4,0.008192748999135802,13,aware-pipeline,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,33,600,0.6,True,True,False,0.4,0.0064734940006019315,9,uniform,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,33,600,0.6,True,True,False,0.4,0.005146667999724741,6,aware-pipeline,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,33,750,0.75,True,True,False,0.25,0.005841569000040181,5,uniform,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,33,600,0.6,True,True,False,0.4,0.005286345998683828,6,aware-pipeline,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,34,600,0.6,False,False,False,0.0,0.05326016300023184,120,uniform,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,34,600,0.6,True,True,False,0.4,0.00895675199899415,15,aware-pipeline,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,34,750,0.75,True,True,False,0.25,0.006384894000802888,6,uniform,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,34,600,0.6,True,True,False,0.4,0.01237483700060693,23,aware-pipeline,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,35,600,0.6,True,True,False,0.4,0.010264548998748069,18,uniform,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,35,600,0.6,True,True,False,0.4,0.00600486599978467,8,aware-pipeline,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,35,750,0.75,True,True,False,0.25,0.007865272998969886,9,uniform,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,35,600,0.6,True,True,False,0.4,0.005534522999369074,7,aware-pipeline,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,36,600,0.6,True,True,False,0.4,0.009007826000015484,15,uniform,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,36,600,0.6,True,True,False,0.4,0.005985570000120788,8,aware-pipeline,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,36,750,0.75,True,True,False,0.25,0.006828595000115456,7,uniform,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,36,600,0.6,True,True,False,0.4,0.006870463999803178,10,aware-pipeline,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,37,600,0.6,True,True,False,0.4,0.009470304999922519,16,uniform,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,37,600,0.6,True,True,False,0.4,0.006013901998812798,8,aware-pipeline,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,37,750,0.75,True,True,False,0.25,0.00631482400058303,6,uniform,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,37,600,0.6,True,True,False,0.4,0.006045431999154971,8,aware-pipeline,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,38,600,0.6,False,False,False,0.0,0.05316205500093929,120,uniform,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,38,600,0.6,True,True,False,0.4,0.024959971000498626,53,aware-pipeline,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,38,750,0.75,True,True,False,0.25,0.00734884000121383,8,uniform,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,38,600,0.6,True,True,False,0.4,0.009358244000395644,16,aware-pipeline,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,39,600,0.6,True,True,False,0.4,0.030671644999529235,66,uniform,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,39,600,0.6,True,True,False,0.4,0.007343946999753825,11,aware-pipeline,2,0
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,39,750,0.75,True,True,False,0.25,0.0077438680000341265,9,uniform,2,1
LDPC,1000,10%,0.10369892473118279,0.10516129032258065,39,600,0.6,True,True,False,0.4,0.008138047998727416,13,aware-pipeline,2,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,0,600,0.6,True,True,False,0.4,0.008788742999968235,14,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,0,600,0.6,True,True,False,0.4,0.008631212000182131,14,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,0,750,0.75,True,True,False,0.25,0.0069157079997239634,7,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,0,600,0.6,True,True,False,0.4,0.007856247000745498,12,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,1,600,0.6,True,True,False,0.4,0.008174851998774102,13,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,1,600,0.6,True,True,False,0.4,0.00601288700090663,8,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,1,750,0.75,True,True,False,0.25,0.0058353349995741155,5,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,1,600,0.6,True,True,False,0.4,0.0057259969998995075,7,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,2,600,0.6,False,False,False,0.0,0.05321462599931692,120,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,2,600,0.6,True,True,False,0.4,0.007685619000767474,12,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,2,750,0.75,True,True,False,0.25,0.006908376999490429,7,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,2,600,0.6,True,True,False,0.4,0.008086294001259375,13,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,3,600,0.6,True,True,False,0.4,0.0115222160002304,21,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,3,600,0.6,True,True,False,0.4,0.006823304000135977,10,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,3,750,0.75,True,True,False,0.25,0.0069372090001706965,7,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,3,600,0.6,True,True,False,0.4,0.00784675800059631,12,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,4,600,0.6,True,True,False,0.4,0.006952326999453362,10,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,4,600,0.6,True,True,False,0.4,0.0060040360003768,8,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,4,750,0.75,True,True,False,0.25,0.006524795999212074,6,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,4,600,0.6,True,True,False,0.4,0.006075680999856559,8,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,5,600,0.6,True,True,False,0.4,0.007243613999889931,11,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,5,600,0.6,True,True,False,0.4,0.007309435999559355,11,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,5,750,0.75,True,True,False,0.25,0.006772082999304985,7,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,5,600,0.6,True,True,False,0.4,0.006683427998723346,9,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,6,600,0.6,True,True,False,0.4,0.015961679999236367,31,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,6,600,0.6,True,True,False,0.4,0.011535974999787868,21,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,6,750,0.75,True,True,False,0.25,0.005900391000977834,5,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,6,600,0.6,True,True,False,0.4,0.008530297000106657,14,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,7,600,0.6,False,False,False,0.0,0.05352652100009436,120,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,7,600,0.6,True,True,False,0.4,0.015365077999376808,30,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,7,750,0.75,True,True,False,0.25,0.006920096999238012,7,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,7,600,0.6,True,True,False,0.4,0.007359471999734524,11,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,8,600,0.6,False,False,False,0.0,0.05352079000113008,120,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,8,600,0.6,True,True,False,0.4,0.008232792999478988,13,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,8,750,0.75,True,True,False,0.25,0.008381997999094892,10,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,8,600,0.6,False,False,False,0.0,0.055775243001335184,120,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,9,600,0.6,True,True,False,0.4,0.011180747000253177,19,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,9,600,0.6,True,True,False,0.4,0.008019246999538154,12,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,9,750,0.75,True,True,False,0.25,0.007012715999735519,7,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,9,600,0.6,True,True,False,0.4,0.006772090000595199,9,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,10,600,0.6,True,True,False,0.4,0.008919563000745256,14,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,10,600,0.6,True,True,False,0.4,0.007148950000555487,10,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,10,750,0.75,True,True,False,0.25,0.006497334999949089,6,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,10,600,0.6,True,True,False,0.4,0.008028689999264316,12,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,11,600,0.6,True,True,False,0.4,0.009424145000593853,15,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,11,600,0.6,True,True,False,0.4,0.006714314999044291,9,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,11,750,0.75,True,True,False,0.25,0.006628705999901285,6,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,11,600,0.6,True,True,False,0.4,0.0066981730014958885,9,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,12,600,0.6,True,True,False,0.4,0.008037048999540275,12,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,12,600,0.6,True,True,False,0.4,0.00617873199917085,8,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,12,750,0.75,True,True,False,0.25,0.006059486000594916,5,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,12,600,0.6,True,True,False,0.4,0.009638841000196408,16,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,13,600,0.6,False,False,False,0.0,0.05367201199987903,120,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,13,600,0.6,True,True,False,0.4,0.008565710000766558,14,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,13,750,0.75,True,True,False,0.25,0.006792463000238058,7,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,13,600,0.6,True,True,False,0.4,0.006938033999176696,10,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,14,600,0.6,True,True,False,0.4,0.01280915300048946,24,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,14,600,0.6,True,True,False,0.4,0.006440993998694466,9,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,14,750,0.75,True,True,False,0.25,0.0073672609996719984,8,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,14,600,0.6,True,True,False,0.4,0.007102240999302012,10,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,15,600,0.6,True,True,False,0.4,0.008751041001232807,14,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,15,600,0.6,True,True,False,0.4,0.00790765400051896,12,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,15,750,0.75,True,True,False,0.25,0.006352652000714443,6,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,15,600,0.6,True,True,False,0.4,0.007586278999951901,11,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,16,600,0.6,True,True,False,0.4,0.011695605999193504,21,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,16,600,0.6,True,True,False,0.4,0.009257174999220297,15,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,16,750,0.75,True,True,False,0.25,0.006367230000250856,6,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,16,600,0.6,True,True,False,0.4,0.011984064998614485,21,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,17,600,0.6,False,False,False,0.0,0.055311787999016815,120,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,17,600,0.6,True,True,False,0.4,0.01807531299891707,35,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,17,750,0.75,True,True,False,0.25,0.007098903000951395,7,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,17,600,0.6,True,True,False,0.4,0.018502193999665906,36,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,18,600,0.6,True,True,False,0.4,0.008083168000666774,12,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,18,600,0.6,True,True,False,0.4,0.007095640001352876,10,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,18,750,0.75,True,True,False,0.25,0.007234392998725525,7,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,18,600,0.6,True,True,False,0.4,0.007185782998931245,10,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,19,600,0.6,True,True,False,0.4,0.0075650580001820344,11,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,19,600,0.6,True,True,False,0.4,0.005842938999194303,7,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,19,750,0.75,True,True,False,0.25,0.005962384000667953,5,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,19,600,0.6,True,True,False,0.4,0.005969194000499556,7,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,20,600,0.6,False,False,False,0.0,0.05513584799882665,120,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,20,600,0.6,True,True,False,0.4,0.00837002099979145,13,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,20,750,0.75,True,True,False,0.25,0.008130255000651232,9,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,20,600,0.6,True,True,False,0.4,0.008180944998457562,12,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,21,600,0.6,False,False,False,0.0,0.05498567699942214,120,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,21,600,0.6,True,True,False,0.4,0.009693591000541346,16,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,21,750,0.75,True,True,False,0.25,0.007098301000951324,7,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,21,600,0.6,True,True,False,0.4,0.008029641001485288,12,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,22,600,0.6,True,True,False,0.4,0.011534103001395124,20,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,22,600,0.6,True,True,False,0.4,0.006207660999280051,8,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,22,750,0.75,True,True,False,0.25,0.006053871000403888,5,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,22,600,0.6,True,True,False,0.4,0.007186628999988898,10,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,23,600,0.6,True,True,False,0.4,0.008467433000987512,13,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,23,600,0.6,True,True,False,0.4,0.006742929999745684,9,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,23,750,0.75,True,True,False,0.25,0.006501361000118777,6,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,23,600,0.6,True,True,False,0.4,0.006781244999729097,9,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,24,600,0.6,True,True,False,0.4,0.00844768800016027,13,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,24,600,0.6,True,True,False,0.4,0.007598763999340008,11,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,24,750,0.75,True,True,False,0.25,0.0060074520006310195,5,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,24,600,0.6,True,True,False,0.4,0.006664353999440209,9,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,25,600,0.6,True,True,False,0.4,0.007209268000224256,10,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,25,600,0.6,True,True,False,0.4,0.005361637000532937,6,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,25,750,0.75,True,True,False,0.25,0.006069405999369337,5,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,25,600,0.6,True,True,False,0.4,0.005382032999477815,6,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,26,600,0.6,True,True,False,0.4,0.011073842999394401,19,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,26,600,0.6,True,True,False,0.4,0.007101137000063318,10,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,26,750,0.75,True,True,False,0.25,0.007083853999574785,7,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,26,600,0.6,True,True,False,0.4,0.00853888700112293,13,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,27,600,0.6,True,True,False,0.4,0.017172179999761283,33,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,27,600,0.6,True,True,False,0.4,0.008015671000975999,12,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,27,750,0.75,True,True,False,0.25,0.0071045029999368126,7,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,27,600,0.6,True,True,False,0.4,0.006182791999890469,8,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,28,600,0.6,False,False,False,0.0,0.055201107999891974,120,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,28,600,0.6,True,True,False,0.4,0.007942497000840376,12,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,28,750,0.75,True,True,False,0.25,0.006513840999105014,6,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,28,600,0.6,True,True,False,0.4,0.015943766999043874,30,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,29,600,0.6,True,True,False,0.4,0.00853091899989522,13,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,29,600,0.6,True,True,False,0.4,0.005738883999583777,7,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,29,750,0.75,True,True,False,0.25,0.0060468390001915395,5,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,29,600,0.6,True,True,False,0.4,0.006681746999674942,9,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,30,600,0.6,False,False,False,0.0,0.05508128000110446,120,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,30,600,0.6,True,True,False,0.4,0.008907403000193881,14,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,30,750,0.75,True,True,False,0.25,0.007087072001013439,7,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,30,600,0.6,True,True,False,0.4,0.006761738999557565,9,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,31,600,0.6,True,True,False,0.4,0.012420233999364427,22,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,31,600,0.6,True,True,False,0.4,0.014594673999454244,27,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,31,750,0.75,True,True,False,0.25,0.006565431000126409,6,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,31,600,0.6,False,False,False,0.0,0.05504571900019073,120,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,32,600,0.6,True,True,False,0.4,0.011514640000314103,20,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,32,600,0.6,True,True,False,0.4,0.006728035001287935,9,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,32,750,0.75,True,True,False,0.25,0.00585968999985198,5,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,32,600,0.6,True,True,False,0.4,0.00863726600073278,14,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,33,600,0.6,True,True,False,0.4,0.019060478000028525,39,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,33,600,0.6,True,True,False,0.4,0.008549807000235887,14,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,33,750,0.75,True,True,False,0.25,0.006780059000448091,7,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,33,600,0.6,True,True,False,0.4,0.007308361000468722,11,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,34,600,0.6,True,True,False,0.4,0.006056258998796693,8,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,34,600,0.6,True,True,False,0.4,0.005986239999401732,8,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,34,750,0.75,True,True,False,0.25,0.006876078999994206,7,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,34,600,0.6,True,True,False,0.4,0.006444716000260087,9,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,35,600,0.6,True,True,False,0.4,0.012772250998750678,24,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,35,600,0.6,True,True,False,0.4,0.007669585000257939,12,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,35,750,0.75,True,True,False,0.25,0.006879054000819451,7,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,35,600,0.6,True,True,False,0.4,0.008521399000528618,14,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,36,600,0.6,True,True,False,0.4,0.008215290999942226,13,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,36,600,0.6,True,True,False,0.4,0.005562250998991658,7,aware-pipeline,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,36,750,0.75,True,True,False,0.25,0.007361799998761853,8,uniform,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,36,600,0.6,True,True,False,0.4,0.006453457999668899,9,aware-pipeline,3,1
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,37,600,0.6,True,True,False,0.4,0.009380331001011655,16,uniform,3,0
LDPC,1000,10%,0.10316129032258065,0.10387096774193548,37,600,0.6,True,True,False,0.4,0.006447882000429672,9,aware-pipeline,3,0
