method,n,qber_label,p_true,p_est,trial,leaked_bits,syndrome_rate,claimed_success,correct,undetected_error,net_key_fraction,time_s,work_units
LDPC,192,1%,0.009699942551593089,0.01082753286929621,19,72,0.375,True,True,False,0.625,0.0001146810000136611,1
GRAND,192,1%,0.009699942551593089,0.01082753286929621,19,33,0.171875,True,True,False,0.828125,4.770699979417259e-05,183
LDPC,192,1%,0.009699942551593089,0.01082753286929621,20,72,0.375,True,True,False,0.625,0.00019160000010742806,3
GRAND,192,1%,0.009699942551593089,0.01082753286929621,20,33,0.171875,False,False,False,0.0,0.34774678599933395,2000000
LDPC,192,1%,0.009699942551593089,0.01082753286929621,21,72,0.375,True,True,False,0.625,0.00021661400023731403,1
GRAND,192,1%,0.009699942551593089,0.01082753286929621,21,33,0.171875,True,True,False,0.828125,5.297799998515984e-05,90
LDPC,192,1%,0.009699942551593089,0.01082753286929621,22,72,0.375,True,True,False,0.625,0.00012992399933864363,1
GRAND,192,1%,0.009699942551593089,0.01082753286929621,22,33,0.171875,True,True,False,0.828125,2.1580000066023786e-05,13
LDPC,192,1%,0.009699942551593089,0.01082753286929621,23,72,0.375,False,False,False,0.0,0.004800091000106477,120
GRAND,192,1%,0.009699942551593089,0.01082753286929621,23,33,0.171875,True,True,False,0.828125,0.05713450999974157,327815
LDPC,192,1%,0.009699942551593089,0.01082753286929621,24,72,0.375,True,True,False,0.625,0.00017948299955605762,1
GRAND,192,1%,0.009699942551593089,0.01082753286929621,24,33,0.171875,True,True,False,0.828125,3.3519999306008685e-05,93
LDPC,192,1%,0.009699942551593089,0.01082753286929621,25,72,0.375,True,True,False,0.625,0.00011448799978097668,1
GRAND,192,1%,0.009699942551593089,0.01082753286929621,25,33,0.171875,True,True,False,0.828125,0.0016054939997047768,9041
LDPC,192,1%,0.009699942551593089,0.01082753286929621,26,72,0.375,True,True,False,0.625,0.00010997299978043884,1
GRAND,192,1%,0.009699942551593089,0.01082753286929621,26,33,0.171875,True,True,False,0.828125,1.4295999790192582e-05,1
LDPC,192,1%,0.009699942551593089,0.01082753286929621,27,72,0.375,True,True,False,0.625,0.0001076219996321015,1
GRAND,192,1%,0.009699942551593089,0.01082753286929621,27,33,0.171875,True,True,False,0.828125,0.0007174940001277719,4075
